name,links,number_links,leader,member,ally,enemy
Maris_Morlak_(Earth-616),"['Jim_Hammond_(Earth-616)', 'Ayesha_(Earth-616)', 'Adam_Warlock_(Earth-616)']",3,[],[],[],['Fantastic Four']
Kallark_(Earth-616),"['Piotr_Rasputin_(Earth-616)', 'Peter_Parker_(Earth-616)', 'Norrin_Radd_(Earth-616)', 'Charles_Xavier_(Earth-616)', 'Supreme_Intelligence_(Earth-616)', 'Jennifer_Walters_(Earth-616)', 'Gabriel_Summers_(Earth-616)', 'Captain_Universe_(Earth-616)', 'Jane_Foster_(Earth-616)', 'Quintavius_Quire_(Earth-616)', 'Eros_(Earth-616)', 'James_Howlett_(Earth-616)', 'Gamora_Zen_Whoberi_Ben_Titan_(Earth-7528)', 'Bruce_Banner_(Earth-616)', 'Phoenix_Force_(Earth-616)', 'Kubark_(Earth-616)', 'Broo_(Earth-616)', 'Kallark_(Earth-616)', 'Kurt_Wagner_(Earth-616)', 'Roberto_Da_Costa_(Earth-616)', 'Samuel_Guthrie_(Earth-616)', 'Christopher_Powell_(Earth-616)', 'Rogue_(Anna_Marie)_(Earth-616)', 'Brandy_Selby_(Earth-616)', 'Hela_(Earth-616)', 'Susan_Storm_(Earth-616)', 'Henry_McCoy_(Earth-616)', 'Benjamin_Grimm_(Earth-616)', 'Galan_(Earth-616)', 'Steven_Rogers_(Earth-616)', ""D'ken_Neramani_(Earth-616)"", 'Tryco_Slatterus_(Earth-616)', 'Robert_Reynolds_(Earth-616)', 'Sean_Cassidy_(Earth-616)', 'Void_(Dark_Sentry)_(Earth-616)', 'Scott_Summers_(Earth-616)', ""Cal'syee_Neramani_(Earth-616)"", 'Stephen_Strange_(Earth-616)', 'Ororo_Munroe_(Earth-616)', 'Davan_Shakari_(Earth-616)', 'Nebula_(Earth-616)', 'Warren_Worthington_III_(Earth-616)', 'Isabel_Kane_(Earth-616)']",43,[],['Guardians of the Galaxy'],[],['Fantastic Four']
Ayesha_(Earth-616),"['Heather_Douglas_(Earth-616)', 'Thanos_(Earth-616)', 'Bruce_Banner_(Earth-616)', 'Stephen_Strange_(Earth-616)', 'Maris_Morlak_(Earth-616)', 'Benjamin_Grimm_(Earth-616)', 'Stakar_Ogord_(Earth-691)', 'Adam_Warlock_(Earth-616)', 'Ayesha_(Earth-616)', 'Alicia_Masters_(Earth-616)', 'Wendell_Vaughn_(Earth-616)']",11,[],[],[],['Fantastic Four']
Inez_Temple_(Earth-616),"['Anthony_Masters_(Earth-616)', 'Alison_Blaire_(Earth-616)', 'Scott_Summers_(Earth-616)', 'Wade_Wilson_(Earth-616)', 'Sally_Blevins_(Earth-616)', 'Frank_Castle_(Earth-616)', 'Amara_Aquilla_(Earth-616)']",7,[],['X-Men'],[],[]
Alicia_Masters_(Earth-616),"['Jonathan_Storm_(Earth-616)', 'Phillip_Masters_(Earth-616)', 'Peter_Petruski_(Earth-616)', 'Victor_von_Doom_(Earth-616)', 'Peter_Parker_(Earth-616)', 'Matthew_Murdock_(Earth-616)', 'Norrin_Radd_(Earth-616)', 'Red_Shift_(Earth-616)', 'Medusalith_Amaquelin_(Earth-616)', 'Jennifer_Walters_(Earth-616)', 'Susan_Storm_(Earth-616)', 'Benjamin_Grimm_(Earth-616)', 'Alicia_Masters_(Earth-616)', 'Leonard_Samson_(Earth-616)', 'Galan_(Earth-616)', 'Onslaught_(Psychic_Entity)_(Earth-616)', 'Paibok_(Earth-616)']",17,[],[],['Fantastic Four'],[]
Magus_(Technarch)_(Earth-616),"['Piotr_Rasputin_(Earth-616)', 'Rogue_(Anna_Marie)_(Earth-616)', 'Warlock_(Technarch)_(Earth-616)', ""S'ym_(Earth-616)"", 'Illyana_Rasputina_(Earth-616)', 'Charles_Xavier_(Earth-616)', 'Kurt_Wagner_(Earth-616)', 'Magus_(Technarch)_(Earth-616)', 'Galan_(Earth-616)', 'Rahne_Sinclair_(Earth-616)', 'Douglas_Ramsey_(Earth-616)']",11,[],[],[],['X-Men']
Puff_(Earth-616),"['Lockheed_(Earth-616)', 'Shiro_Yoshida_(Earth-616)', 'Beyonder_(Earth-616)', 'Katherine_Pryde_(Earth-616)']",4,[],[],[],['X-Men']
Wirehead_(Earth-616),[],0,[],['Hydra'],[],[]
Ebenezer_Laughton_(Earth-616),"['Anthony_Stark_(Earth-616)', 'Dmitri_Smerdyakov_(Earth-616)', 'Frank_Castle_(Earth-616)', 'James_Howlett_(Earth-616)', 'Maxwell_Dillon_(Earth-616)', 'Samuel_Smithers_(Earth-616)', 'Milos_Masaryk_(Earth-616)', 'Alexander_Gentry_(Earth-616)', 'Peter_Parker_(Earth-616)', 'Bruce_Banner_(Earth-616)', 'Samuel_Wilson_(Earth-616)', 'Susan_Storm_(Earth-616)', 'Clinton_Barton_(Earth-616)', 'Luchino_Nefaria_(Earth-616)', 'Steven_Rogers_(Earth-616)', 'Leopold_Stryke_(Earth-616)']",16,[],[],[],['X-Men']
Jeff_Colt_(Anything_Man)_(Earth-616),[],0,[],[],[],['Defenders']
Alpha_Ray_(Earth-616),"['Surtur_(Earth-616)', 'Beta_Ray_Bill_(Earth-616)', 'Thor_Odinson_(Earth-616)', 'Lambda-Zero_(Earth-616)', 'Galan_(Earth-616)']",5,[],['Heralds of Galactus'],[],[]
Kevin_Tremain_(Earth-616),"['Robert_Drake_(Earth-616)', 'Nathan_Summers_(Earth-616)', 'James_Howlett_(Earth-616)', 'Gateway_(Earth-616)', 'St._John_Allerdyce_(Earth-616)', 'Scott_Summers_(Earth-616)', 'Bruce_Banner_(Earth-616)', 'Onslaught_(Psychic_Entity)_(Earth-616)', 'Ororo_Munroe_(Earth-616)', 'Robert_Kelly_(Earth-616)', 'Mandarin_(Earth-616)']",11,[],[],[],['X-Men']
Chernobog_(Earth-616),"['Bruce_Banner_(Earth-616)', 'Perun_(Earth-616)', 'Thor_Odinson_(Earth-616)', 'Namor_McKenzie_(Earth-616)', ""T'Challa_(Earth-616)""]",5,[],['Winter Guard'],[],[]
Miguel_Santos_(Earth-616),"['Challenger_(Elder_of_the_Universe)_(Earth-616)', 'Jonathan_Storm_(Earth-616)', 'Black_Dwarf_(Earth-616)', 'Va_Nee_Gast_(Earth-616)', 'Brandon_Sharpe_(Earth-616)', 'Miguel_Santos_(Earth-616)', 'Bruce_Banner_(Earth-616)', 'Thor_Odinson_(Earth-616)', 'Kaine_Parker_(Earth-616)', 'En_Dwi_Gast_(Earth-616)', 'Arthur_Parks_(Earth-616)', 'Wendell_Vaughn_(Earth-616)']",12,[],['Avengers'],[],[]
Anthony_Masters_(Earth-616),"['Inez_Temple_(Earth-616)', 'Frank_Payne_(Earth-616)', 'Shang-Chi_(Earth-616)', 'Maximillian_Zaran_(Earth-616)', 'Peter_Parker_(Earth-616)', 'Steven_Rogers_(Earth-61311)', 'Georges_Batroc_(Earth-616)', 'Nicholas_Fury,_Jr._(Earth-616)', 'Norman_Osborn_(Earth-616)', 'Carol_Danvers_(Earth-616)', ""Eric_O'Grady_(Earth-616)"", 'Sergei_Kravinoff_(Earth-616)', ""T'Challa_(Earth-616)"", 'James_Howlett_(Earth-616)', 'Curtis_Connors_(Earth-616)', 'Frederick_Myers_(Earth-616)', 'Jocasta_Pym_(Earth-616)', 'Barbara_Morse_(Earth-616)', 'Wade_Wilson_(Earth-616)', 'Matthew_Murdock_(Earth-616)', 'Jack_Monroe_(Earth-616)', 'Helmut_Zemo_(Earth-616)', 'Scott_Lang_(Earth-616)', 'Jonathan_Walker_(Earth-616)', 'Clinton_Barton_(Earth-616)', 'Frank_Castle_(Earth-616)', 'Dane_Whitman_(Earth-616)', 'James_Buchanan_Barnes_(Earth-616)', 'Anthony_Stark_(Earth-616)', 'Greer_Grant_(Earth-616)', 'Samuel_Wilson_(Earth-616)', 'Jeanne_Foucault_(Earth-616)', 'Daniel_Rand_(Earth-616)', 'Johann_Shmidt_(Earth-616)', 'Janet_Van_Dyne_(Earth-616)', 'Steven_Rogers_(Earth-616)', 'Maria_Hill_(Earth-616)', 'Marc_Spector_(Earth-616)', 'Anthony_Masters_(Earth-616)', 'Jacques_Duquesne_(Earth-616)', 'Elektra_Natchios_(Earth-616)', ""Eric_O'Grady_(LMD)_(Earth-616)"", 'Henry_Pym_(Earth-616)', 'Marvin_Flumm_(Earth-616)', 'Natalia_Romanova_(Earth-616)', 'Elisa_Sinclair_(Earth-61311)']",46,['Thunderbolts'],"['Avengers', 'Strategic Homeland Intervention, Enforcement and Logistics Division', 'Hydra', 'Cabal (Dark Illuminati)']",[],['Thunderbolts']
Daman_Veteri_(Earth-616),"['Lyra_(Earth-8009)', 'Bruce_Banner_(Earth-616)']",2,[],"['Strategic Homeland Intervention, Enforcement and Logistics Division']",[],[]
Jack_Van_Nyborg_(Earth-616),"['Dormammu_(Earth-616)', 'Bruce_Banner_(Earth-616)', 'Stephen_Strange_(Earth-616)', 'Kyle_Richmond_(Earth-616)', 'Carl_Creel_(Earth-616)', 'Benjamin_Grimm_(Earth-616)', 'Satannish_(Earth-616)']",7,[],[],[],['Defenders']
Kaine_Parker_(Earth-616),"['Jessica_Drew_(Earth-616)', 'Aleksei_Sytsevich_(Earth-616)', 'Vance_Astrovik_(Earth-616)', 'Julia_Carpenter_(Earth-616)', 'Francine_Frye_(Earth-616)', 'Cletus_Kasady_(Earth-616)', 'Peter_Parker_(Earth-616)', 'Benjamin_Reilly_(Earth-616)', 'Otto_Octavius_(Earth-616)', 'Harold_Osborn_(Earth-616)', 'Alexei_Kravinoff_(Earth-616)', 'Mephisto_(Earth-616)', 'Janice_Yanizeski_(Earth-616)', 'Norman_Osborn_(Earth-616)', 'Eugene_Thompson_(Earth-616)', 'Sergei_Kravinoff_(Earth-616)']",16,[],[],[],"['Sinister Six', 'Hand']"
Victor_Mancha_(Earth-616),"['Max_Eisenhardt_(Earth-616)', 'Maxwell_Dillon_(Earth-616)', 'Wanda_Maximoff_(Earth-616)', 'Ultron_(Earth-616)', 'Samuel_Sterns_(Earth-616)', 'William_Kaplan_(Earth-616)', 'Norman_Osborn_(Earth-616)', 'Victor_Mancha_(Earth-616)', 'Adolf_Hitler_(Earth-616)', 'Jocasta_Pym_(Earth-616)', 'Victor_von_Doom_(Earth-616)', 'Nico_Minoru_(Earth-616)', 'Scott_Lang_(Earth-616)', 'Ulysses_Klaw_(Earth-616)', 'Christopher_Powell_(Earth-616)', 'Anthony_Stark_(Earth-616)', 'Noh-Varr_(Earth-200080)', 'Monica_Chang_(Earth-616)', 'Johann_Shmidt_(Earth-616)', 'Galan_(Earth-616)', 'Fritz_von_Meyer_(Earth-616)', 'Thomas_Shepherd_(Earth-616)', 'Vision_(Earth-616)', 'Henry_Pym_(Earth-616)', 'David_Alleyne_(Earth-616)', 'Janice_Lincoln_(Earth-616)']",26,[],['Avengers'],[],[]
Loki_Laufeyson_(Earth-616),"['Max_Eisenhardt_(Earth-616)', 'Artur_Zarrko_(Earth-6297)', 'Wanda_Maximoff_(Earth-616)', 'Loki_Laufeyson_(Earth-616)', 'Beta_Ray_Bill_(Earth-616)', 'Cassandra_Lang_(Earth-616)', 'Aldrif_Odinsdottir_(Earth-616)', 'Amora_(Earth-616)', 'Jane_Foster_(Earth-616)', 'William_Kaplan_(Earth-616)', 'Mandarin_(Earth-616)', 'Norman_Osborn_(Earth-616)', 'Surtur_(Earth-616)', 'Victor_von_Doom_(Earth-616)', 'Dormammu_(Earth-616)', 'Bruce_Banner_(Earth-616)', 'Wade_Wilson_(Earth-616)', 'Cul_Borson_(Earth-616)', 'Scott_Lang_(Earth-616)', 'Jonathan_Walker_(Earth-616)', 'Karnilla_(Earth-616)', 'Hela_(Earth-616)', 'Pietro_Maximoff_(Earth-616)', 'Hades_(Earth-616)', 'Carl_Creel_(Earth-616)', 'En_Sabah_Nur_(Earth-616)', 'Daimon_Hellstrom_(Earth-616)', 'Susan_Storm_(Earth-616)', 'Loki_Laufeyson_(Ikol)_(Earth-616)', 'Johann_Shmidt_(Earth-616)', 'Parker_Robbins_(Earth-616)', 'Jericho_Drumm_(Earth-616)', 'Skurge_(Earth-616)', 'Steven_Rogers_(Earth-616)', 'Robert_Reynolds_(Earth-616)', 'Odin_Borson_(Earth-616)', 'Void_(Dark_Sentry)_(Earth-616)', 'Cain_Marko_(Earth-616)', 'Stephen_Strange_(Earth-616)', 'Thor_Odinson_(Earth-616)', 'Henry_Pym_(Earth-616)']",41,[],['Cabal (Dark Illuminati)'],[],"['Avengers', 'Young Avengers', 'Defenders']"
Maki_Matsumoto_(Earth-616),"['Angela_del_Toro_(Earth-616)', 'Matthew_Murdock_(Earth-616)', 'Carlos_LaMuerto_(Earth-616)', 'Bullseye_(Lester)_(Earth-616)']",4,[],['Hand'],[],[]
Colin_McKay_(Earth-616),"['Rachel_Summers_(Earth-811)', 'Brian_Braddock_(Earth-616)', 'Neena_Thurman_(Earth-616)', 'Nathaniel_Grey_(Earth-295)', 'Kurt_Wagner_(Earth-616)', 'Mortimer_Toynbee_(Earth-616)']",6,[],['X-Men'],[],[]
Nikolai_Krylenko_(Earth-616),"['Laynia_Petrovna_(Earth-616)', 'Anthony_Stark_(Earth-616)', 'Sergei_Krylov_(Earth-616)', 'Mikhail_Ursus_(Earth-616)', 'Tania_Belinskaya_(Earth-616)', 'Fantasia_(Earth-616)', 'Mandarin_(Earth-616)', 'Wendell_Vaughn_(Earth-616)']",8,[],['Winter Guard'],[],[]
Regan_Wyngarde_(Earth-616),"['Danielle_Moonstar_(Earth-616)', 'Regan_Wyngarde_(Earth-616)', 'Victor_Borkowski_(Earth-616)', 'Nathan_Summers_(Earth-616)', 'Madelyne_Pryor_(Earth-616)', 'Heather_Cameron_(Earth-616)', 'James_Howlett_(Earth-616)', 'Sebastian_Shaw_(Earth-616)', 'Megan_Gwynn_(Earth-616)', 'Kurt_Wagner_(Earth-616)', 'Victor_Creed_(Earth-616)', 'Samuel_Guthrie_(Earth-616)', 'Robert_Drake_(Earth-616)', 'Rogue_(Anna_Marie)_(Earth-616)', 'Raven_Darkholme_(Earth-616)', 'Kwannon_(Earth-616)', 'Emma_Frost_(Earth-616)', 'Moira_MacTaggert_(Earth-TRN748)', 'Jason_Wyngarde_(Earth-616)', 'Sage_(Earth-616)', 'Nathaniel_Essex_(Earth-616)', 'Rita_Wayword_(Earth-616)', 'Katherine_Pryde_(Earth-616)', 'Jean_Grey_(Earth-616)', 'Hope_Summers_(Earth-616)', 'Karima_Shapandar_(Earth-616)']",26,[],['X-Men'],[],[]
Genis-Vell_(Earth-616),"['Monica_Rambeau_(Earth-616)', 'Peter_Parker_(Earth-616)', 'Supreme_Intelligence_(Earth-616)', 'Phyla-Vell_(Earth-616)', 'Eros_(Earth-616)', 'Bruce_Banner_(Earth-616)', 'Helmut_Zemo_(Earth-616)', 'Mar-Vell_(Earth-616)', 'Frank_Castle_(Earth-616)', 'Arthur_Douglas_(Earth-616)', 'Richard_Jones_(Earth-616)', 'Theodore_Altman_(Earth-616)', 'Mark_Milton_(Earth-4023)', 'Heather_Douglas_(Earth-616)', 'Benjamin_Grimm_(Earth-616)', 'Steven_Rogers_(Earth-616)', 'Robert_Reynolds_(Earth-616)', 'Genis-Vell_(Earth-616)', 'Genis-Vell_(Earth-98120)', 'Thor_Odinson_(Earth-616)']",20,[],['Thunderbolts'],['Fantastic Four'],[]
Julius_Akerman_(Earth-616),"['Julius_Akerman_(Earth-616)', 'Beyonder_(Earth-616)', 'Benjamin_Grimm_(Earth-616)']",3,[],[],[],['Fantastic Four']
Harmony_Young_(Earth-616),"['Alison_Blaire_(Earth-616)', 'Luke_Cage_(Earth-616)', 'Ororo_Munroe_(Earth-616)', 'Victor_Creed_(Earth-616)', 'Daniel_Rand_(Earth-616)']",5,[],[],['X-Men'],[]
Bowman_(Earth-616),"['Clinton_Barton_(Earth-616)', 'Hammer_(Hydra)_(Earth-616)', 'Militant_(Earth-616)', 'Tactical_Force_(Karl)_(Earth-616)']",4,[],['Hydra'],[],[]
Karl_Lykos_(Earth-616),"['Maxwell_Dillon_(Earth-616)', 'Iara_Dos_Santos_(Earth-616)', 'Charles_Xavier_(Earth-616)', 'Robert_Herman_(Earth-616)', 'Nathan_Summers_(Earth-616)', 'James_Howlett_(Earth-616)', 'Hercules_Panhellenios_(Earth-616)', 'Yelena_Belova_(Earth-616)', 'Lorna_Dane_(Earth-616)', 'Karl_Lykos_(Earth-616)', 'Rogue_(Anna_Marie)_(Earth-616)', 'Jubilation_Lee_(Earth-616)', 'Henry_McCoy_(Earth-616)', 'Alexander_Summers_(Earth-616)', 'Kevin_Plunder_(Earth-616)', 'Jean_Grey_(Earth-616)', 'Scott_Summers_(Earth-616)', 'Ororo_Munroe_(Earth-616)', 'Mortimer_Toynbee_(Earth-616)', 'Warren_Worthington_III_(Earth-616)']",20,[],[],[],['X-Men']
Robert_Rickard_(Earth-616),[],0,[],['Hydra'],[],[]
Condor_(Bird_People)_(Earth-616),"['Blastaar_(Earth-616)', 'Richard_Rider_(Earth-616)', 'Anath-Na_Mut_(Earth-616)']",3,[],[],[],['Guardians of the Galaxy']
Camille_Benally_(Earth-616),"['Arthur_Douglas_(Earth-616)', 'Richard_Rider_(Earth-616)', 'Frank_Payne_(Earth-616)', 'Annihilus_(Earth-616)', 'Christopher_Powell_(Earth-616)', 'Egros_(Earth-616)', 'Abigail_Brand_(Earth-616)', 'Frank_Castle_(Earth-TRN666)', 'Thanos_(Earth-616)', 'Humberto_Lopez_(Earth-616)', 'Helmut_Zemo_(Earth-616)', 'Nico_Minoru_(Earth-616)', 'Jennifer_Takeda_(Earth-616)', 'Daimon_Hellstrom_(Earth-616)', 'Mephisto_(Earth-616)', 'Camille_Benally_(Earth-616)', 'Arcade_(Earth-616)', 'Paibok_(Earth-616)']",18,[],[],['Guardians of the Galaxy'],[]
Frankie_Raye_(Earth-616),"['Jonathan_Storm_(Earth-616)', 'Emma_Frost_(Earth-616)', 'Monica_Rambeau_(Earth-616)', 'Brunnhilde_(Earth-616)', 'Patricia_Walker_(Earth-616)', 'Jim_Hammond_(Earth-616)', 'Norrin_Radd_(Earth-616)', 'Jennifer_Walters_(Earth-616)', 'Susan_Storm_(Earth-616)', 'Frankie_Raye_(Earth-616)', 'Galan_(Earth-616)']",11,[],"['Fantastic Four', 'Heralds of Galactus']",[],[]
Heather_Cameron_(Earth-616),"['Ororo_Munroe_(Earth-616)', ""Cal'syee_Neramani_(Earth-616)"", 'James_Madrox_(Earth-616)']",3,[],['X-Men'],[],[]
Lord_Deathstrike_(Earth-616),"['James_Howlett_(Earth-616)', 'Raven_Darkholme_(Earth-616)', 'Shingen_Harada_II_(Earth-616)', 'Yuriko_Oyama_(Earth-616)', 'Wade_Wilson_(Earth-616)', 'Matthew_Murdock_(Earth-616)', 'Azuma_Gōda_(Earth-616)', 'Victor_Creed_(Earth-616)', 'Eugene_Thompson_(Earth-616)']",9,[],['Hand'],[],[]
Noh-Varr_(Earth-200080),"['Phillip_Coulson_(Earth-616)', 'Supreme_Intelligence_(Earth-616)', 'Franklin_Hall_(Earth-616)', 'William_Kaplan_(Earth-616)', 'Quintavius_Quire_(Earth-616)', 'Norman_Osborn_(Earth-616)', 'Richard_Rider_(Earth-616)', 'Victor_Mancha_(Earth-616)', 'Mother_(Interdimensional_Parasite)_(Earth-TRN287)', 'Lyra_(Earth-8009)', 'Cul_Borson_(Earth-616)', 'Phoenix_Force_(Earth-616)', 'Karla_Sofen_(Earth-616)', 'Hercules_Panhellenios_(Earth-616)', 'Cube_Warden_(Earth-616)', 'Mar-Vell_(Earth-616)', 'James_Buchanan_Barnes_(Earth-616)', 'Johnny_Watts_(Earth-616)', 'Theodore_Altman_(Earth-616)', 'Peter_Quill_(Earth-616)', 'Maximus_Boltagon_(Earth-616)', 'Noh-Varr_(Earth-200080)', 'Morgan_Le_Fay_(Earth-616)', 'Loki_Laufeyson_(Ikol)_(Earth-616)', 'Parker_Robbins_(Earth-616)', 'Steven_Rogers_(Earth-616)', 'Ronan_(Earth-616)', 'Maria_Hill_(Earth-616)', 'Robert_Reynolds_(Earth-616)', 'Void_(Dark_Sentry)_(Earth-616)', 'Thomas_Shepherd_(Earth-616)', 'Katherine_Bishop_(Earth-616)', 'Rocket_Raccoon_(Earth-616)', 'David_Alleyne_(Earth-616)']",34,[],"['Avengers', 'Guardians of the Galaxy', 'Young Avengers', 'Dark Avengers']",[],['Young Avengers']
Ashley_Crawford_(Earth-616),"['DeMarr_Davis_(Earth-616)', 'Anthony_Masters_(Earth-616)', 'Barbara_Morse_(Earth-616)', 'Wade_Wilson_(Earth-616)', 'Craig_Hollis_(Earth-616)', 'Clinton_Barton_(Earth-616)', 'Goodness_Silva_(Earth-616)']",7,[],['Avengers'],[],[]
Aldrif_Doomsdottir_(Earth-15513),"['Arthur_Douglas_(Earth-616)', 'Gamora_Zen_Whoberi_Ben_Titan_(Earth-7528)', 'Victor_von_Doom_(Earth-616)', 'Rocket_Raccoon_(Earth-616)', 'Stephen_Strange_(Earth-616)', 'Aldrif_Odinsdottir_(Earth-616)', 'Mantis_(Brandt)_(Earth-616)']",7,[],[],['Guardians of the Galaxy'],[]
Romulus_Augustulus_(Earth-616),"['Ophelia_Sarkissian_(Earth-616)', 'Elizabeth_Ross_(Earth-616)', 'Harvey_Elder_(Earth-616)', 'Richard_Jones_(Earth-616)', 'Richard_Rider_(Earth-616)', 'Kala_(Earth-616)', 'Bruce_Banner_(Earth-616)', 'Stephen_Strange_(Earth-616)', 'Hades_(Earth-616)', 'Matthew_Murdock_(Earth-616)', 'Thaddeus_Ross_(Earth-616)', 'Ralph_Roberts_(Earth-616)']",12,[],[],[],"['X-Men', 'Fantastic Four']"
Alan_Fagan_(Earth-616),"['Lawrence_Cranston_(Earth-616)', 'Lucia_von_Bardas_(Earth-616)', 'Peter_Parker_(Earth-616)', 'Matthew_Murdock_(Earth-616)', 'Clinton_Barton_(Earth-616)', 'Parker_Robbins_(Earth-616)']",6,[],[],[],['Thunderbolts']
Eric_Conroy_(Earth-616),[],0,[],['Thunderbolts'],[],[]
Andrea_von_Strucker_(Earth-616),"['Max_Eisenhardt_(Earth-616)', 'Arkady_Rossovich_(Earth-616)', 'Bullseye_(Lester)_(Earth-616)', 'Elsbeth_von_Strucker_(Earth-616)', 'Werner_von_Strucker_(Earth-616)', ""Matsu'o_Tsurayaba_(Earth-616)"", 'Andreas_von_Strucker_(Earth-616)', 'James_Howlett_(Earth-616)', 'Arnim_Zola_(Earth-616)', 'Sebastian_Shaw_(Earth-616)', 'Tandy_Bowen_(Earth-616)', 'Wolfgang_von_Strucker_(Earth-616)', 'Pietro_Maximoff_(Earth-616)', 'Tyrone_Johnson_(Earth-616)', 'Andrea_von_Strucker_(Clone)_(Earth-616)', 'Mesmero_(Vincent)_(Earth-616)', 'Daniel_Whitehall_(Earth-616)', 'Katherine_Pryde_(Earth-616)', 'Ororo_Munroe_(Earth-616)', 'Remy_LeBeau_(Earth-616)', 'Natalia_Romanova_(Earth-616)']",21,[],['Hydra'],[],[]
Stephanie_Hunter_(Earth-616),"['Nathaniel_Essex_(Earth-616)', 'Katherine_Pryde_(Earth-616)', 'Piotr_Rasputin_(Earth-616)', 'Alison_Blaire_(Earth-616)', 'Charles_Xavier_(Earth-616)', 'Ororo_Munroe_(Earth-616)', 'Shadow_King_(Multiverse)', 'Caliban_(Earth-616)']",8,[],[],['X-Men'],[]
Simon_Trask_(Earth-616),[],0,[],[],[],['Dark Avengers']
Daniel_Drumm_(Earth-616),"['Jericho_Drumm_(Earth-616)', 'Bruce_Banner_(Earth-616)']",2,[],[],['Hand'],[]
Mesmero_(Vincent)_(Earth-616),"['Katherine_Pryde_(Earth-616)', 'Lockheed_(Earth-616)', 'Simon_Lasker_(Earth-616)', 'Max_Eisenhardt_(Earth-616)', 'Shiro_Yoshida_(Earth-616)', 'Peter_Parker_(Earth-616)', 'Marrow_(Sarah)_(Earth-616)', 'Lorna_Dane_(Earth-616)', 'Henry_McCoy_(Earth-616)', 'Moira_MacTaggert_(Earth-TRN748)']",10,[],[],[],['X-Men']
Benjamin_Reilly_(Earth-616),"['Jonathan_Storm_(Earth-616)', 'Maxwell_Dillon_(Earth-616)', 'Francine_Frye_(Earth-616)', 'Peter_Parker_(Earth-616)', 'James_Rhodes_(Earth-616)', 'Angelica_Jones_(Earth-616)', 'Isaac_Christians_(Earth-616)', 'Colleen_Wing_(Earth-616)', 'Jason_Macendale_Jr._(Earth-616)', 'Norman_Osborn_(Earth-616)', 'Edward_Brock_(Earth-616)', 'James_Howlett_(Earth-616)', 'Curtis_Connors_(Earth-616)', 'Matthew_Murdock_(Earth-616)', 'Jim_Hammond_(Earth-616)', 'Otto_Octavius_(Earth-616)', 'Robert_Drake_(Earth-616)', 'Anthony_Stark_(Earth-616)', 'William_Baker_(Earth-616)', 'Michael_Korvac_(Earth-691)', 'Kaine_Parker_(Earth-616)', 'Harold_Osborn_(Earth-616)', 'John_Jonah_Jameson_III_(Earth-616)', 'Nathaniel_Essex_(Earth-616)', 'Aleksei_Sytsevich_(Earth-616)', 'Cletus_Kasady_(Earth-616)', 'Scott_Summers_(Earth-616)', 'Benjamin_Reilly_(Earth-616)', 'Patricia_Walker_(Earth-616)', 'Ororo_Munroe_(Earth-616)', 'Quentin_Beck_(Earth-616)', 'Mephisto_(Earth-616)', 'Warren_Worthington_III_(Earth-616)']",33,[],[],[],"['Sinister Six', 'Hydra']"
